Question: What is the process for converting \(0.1\overline{3}\) into a fraction?	Answer: Let \(x = 0.1\overline{3}\), multiply by \(10\) to get \(10x = 1.\overline{3}\), multiply by \(10\) again to get \(100x = 13.\overline{3}\), subtract \(10x\) from \(100x\) to get \(90x = 12\), so \(x = \frac{12}{90} = \frac{2}{15}\).	converting-recurring-decimals-to-fractions
Question: How do you convert \(2.4\overline{56}\) into a fraction?	Answer: Let \(x = 2.4\overline{56}\), multiply by \(10\) to get \(10x = 24.\overline{56}\), multiply by \(100\) to get \(1000x = 2456.\overline{56}\), subtract \(10x\) from \(1000x\) to get \(990x = 2432\), so \(x = \frac{2432}{990} = \frac{1216}{495}\).	converting-recurring-decimals-to-fractions
Question: How do you convert \(7.1\overline{857}\) into a fraction?	Answer: Let \(x = 7.1\overline{857}\), multiply by \(10\) to get \(10x = 71.\overline{857}\), multiply by \(1000\) to get \(10000x = 71857.\overline{857}\), subtract \(10x\) from \(10000x\) to get \(9990x = 71786\), so \(x = \frac{71786}{9990} = \frac{35893}{4995}\).	converting-recurring-decimals-to-fractions
Question: Why do you multiply by \(10\) first when converting \(0.1\overline{3}\)?	Answer: To move past the non-repeating part (the digit “1”) before handling the repeating part “3”.	converting-recurring-decimals-to-fractions
Question: What multiplier do you use when the repeating part has 2 digits?	Answer: Multiply by \(10^2 = 100\), such as in \(0.\overline{27}\) where \(100x\) shifts the decimal to align the repeating block.	converting-recurring-decimals-to-fractions
Question: In converting \(2.4\overline{56}\), why do you subtract \(10x\) from \(1000x\)?	Answer: Because \(10x = 24.\overline{56}\) shifts past the non-repeating part, and \(1000x\) shifts past the repeating part; subtracting eliminates the recurring decimal, leaving \(990x = 2432\).	converting-recurring-decimals-to-fractions
Question: What is the step to solve for \(x\) after subtracting equations in the conversion process?	Answer: Solve the resulting equation (e.g., \(9x = 6\)) by dividing to find \(x\), then simplify the fraction (e.g., \(\frac{6}{9} = \frac{2}{3}\)).	converting-recurring-decimals-to-fractions
How do you convert the vector form \(\pmatrix{7\\2\\3}=\lambda\pmatrix{0\\5\\2}\) to cartesian form?	\(x=7\), \(\frac{y-2}{5}=\frac{z-3}{2}\)	converting-vector-to-cartesian-line-3d
Find the cartesian equation of the line between \((2,3,-2)\) and \((5,8,5)\)	\(\frac{x-2}{3}=\frac{y-3}{5}=\frac{z+2}{7}\)	converting-vector-to-cartesian-line-3d
What is the direction vector \(\vec d\) for the line between \((2,3,-2)\) and \((5,8,5)\)?	\(\pmatrix{3\\5\\7}\)	converting-vector-to-cartesian-line-3d
How do you express \(\lambda\) from \(x=2+3\lambda\) in the line between \((2,3,-2)\) and \((5,8,5)\)?	\(\lambda=\frac{x-2}{3}\)	converting-vector-to-cartesian-line-3d
How do you express \(\lambda\) from \(y=3+5\lambda\) in the line between \((2,3,-2)\) and \((5,8,5)\)?	\(\lambda=\frac{y-3}{5}\)	converting-vector-to-cartesian-line-3d
How do you express \(\lambda\) from \(z=-2+7\lambda\) in the line between \((2,3,-2)\) and \((5,8,5)\)?	\(\lambda=\frac{z+2}{7}\)	converting-vector-to-cartesian-line-3d
How do you find the direction vector for a line between two points \((x_1,y_1,z_1)\) and \((x_2,y_2,z_2)\)?	\(\vec d = \pmatrix{x_2-x_1\\y_2-y_1\\z_2-z_1}\)	converting-vector-to-cartesian-line-3d
Sum of roots (cubic)	\(p+q+r = -\frac{b}{a}\)	cubic-roots-and-coefficients
Sum of product pairs (cubic)	\(pq+pr+qr = \frac{c}{a}\)	cubic-roots-and-coefficients
Product of roots (cubic)	\(pqr = -\frac{d}{a}\)	cubic-roots-and-coefficients
For \(x^3-6x^2+11x-6=0\), what is the sum of roots?	\(6\)	cubic-roots-and-coefficients
For \(2x^3+3x^2-4x+5=0\), what is the sum of roots?	\(-\frac{3}{2}\)	cubic-roots-and-coefficients
Given sum of roots = \(2\) for \(x^3+kx^2+4x-8=0\), find \(k\)	\(k = -2\)	cubic-roots-and-coefficients
Given sum of roots = \(-4\) for \(3x^3+mx^2-9x+12=0\), find \(m\)	\(m = 12\)	cubic-roots-and-coefficients
For \(x^3-6x^2+11x-6=0\), what is the sum of product pairs?	\(11\)	cubic-roots-and-coefficients
For \(2x^3+3x^2-4x+5=0\), what is the sum of product pairs?	\(-2\)	cubic-roots-and-coefficients
For \(x^3-6x^2+11x-6=0\), what is the product of roots?	\(6\)	cubic-roots-and-coefficients
For \(x^3-3x^2+3x-1=0\), what is the product of roots?	\(1\)	cubic-roots-and-coefficients
The equation \(x^3+4x^2-x+2k=0\) has product of roots \(6\). Find \(k\)	\(k = -3\)	cubic-roots-and-coefficients
For \(x^3-3x^2+4x+7=0\) with roots \(p,q,r\), evaluate \(\frac{1}{p}+\frac{1}{q}+\frac{1}{r}\)	\(-\frac{4}{7}\)	cubic-roots-and-coefficients
What are error checking methods used for?	They are used to verify that data is correct when it arrives at its destination.	data-error-checking
What are three common error checking methods?	Parity bits, Majority voting, and Checksums.	data-error-checking
What is a parity bit used for?	It is an error checking method used to verify that data has not changed during transmission.	data-error-checking
What is majority voting used for?	It is a method of error checking where the data is sent multiple times and the value seen most often is accepted.	data-error-checking
What is a checksum used for?	It is an error checking method where a small mathematical value (checksum) is sent with the data to verify integrity.	data-error-checking
What is De Moivre’s theorem?	For \(z=r(\cos\theta+i\sin\theta)\), \(z^n=r^n(\cos n\theta+i\sin n\theta)\)	de-moivre-theorem
How do you prove De Moivre’s theorem for \(n=2\)?	Let \(z=r(\cos\theta+i\sin\theta)\); then \(z^2=zz\) gives $	de-moivre-theorem
What method proves \(z^n=r^n(\cos n\theta+i\sin n\theta)\) for any positive integer \(n\)?	Proof by induction.	de-moivre-theorem
In the proof by induction, how do you show the statement is true for \(n=1\)?	LHS: \(z^1=r(\cos\theta+i\sin\theta)\), RHS: \(r^1(\cos1\theta+i\sin1\theta)=r(\cos\theta+i\sin\theta)\), so true.	de-moivre-theorem
In the induction proof, what is the assumption for \(n=k\)?	\(z^k=r^k(\cos k\theta+i\sin k\theta)\)	de-moivre-theorem
In the induction step for \(n=k+1\), how do you simplify \(z^{k+1}=z^k\cdot z\)?	Square bracket: Multiply \(r^k(\cos k\theta+i\sin k\theta)\) by \(r(\cos\theta+i\sin\theta)\) to get \(r^{k+1}[(\cos k\theta\cos\theta-\sin k\theta\sin\theta)+i(\cos k\theta\sin\theta+\sin k\theta\cos\theta)]\).	de-moivre-theorem
After multiplying in the induction step, what identity gives \(\cos(k\theta+\theta)+i\sin(k\theta+\theta)\)?	The angle addition formulas: \(\cos(A+B)=\cos A\cos B-\sin A\sin B\) and \(\sin(A+B)=\sin A\cos B+\cos A\sin B\).	de-moivre-theorem
What is the final result of the induction proof for \(n=k+1\)?	\(z^{k+1}=r^{k+1}(\cos(k+1)\theta+i\sin(k+1)\theta)\), matching the expected form.	de-moivre-theorem
What is declarative programming?	Declarative programming is when we write code that describes <em>what</em> we want to achieve, rather than <em>how</em> to achieve it.	declarative-programming
What does declarative programming focus on?	Declarative programming focuses on the desired outcome, rather than the step-by-step instructions to get there.	declarative-programming
According to the document, why might a distinction between declarative and imperative programming be considered incomplete?	Because the author thinks it is silly to differentiate programming languages this way.	declarative-programming
What condition must be true for any decreasing sequence?	\(u_{n+1} &lt; u_n\)	decreasing-sequence
What does \(u_n\) represent in a sequence?	A term in the sequence	decreasing-sequence
What does \(u_{n+1}\) represent?	The term in the sequence after \(u_n\)	decreasing-sequence
What is a deductive sequence definition?	Also known as a <strong>position-to-term rule</strong>, it defines a sequence by a formula relating the term value \(u_n\) directly to its position \(n\) (e.g. \(u_n=2n^2+3n-4\)).	deductive-sequence-definition
Differentiation	The process of finding the derivative (or gradient function) of a function.	definition-of-differentiation
Derivative	The result of differentiation. A function that gives the gradient of the original function at any point.	definition-of-differentiation
Gradient function	Another name for the derivative. It describes how steep the original function is at different points.	definition-of-differentiation
Tangent	A straight line that touches a curve at a single point. It represents the gradient of the curve at that point.	definition-of-differentiation
What does differentiating a function give us?	A new function (the derivative function) which tells us the gradient of the original function at any point.	definition-of-differentiation
How can we find the gradient of the original function at a specific point?	Substitute different values of \(x\) into the derivative function.	definition-of-differentiation
What is integration?	Integration is the opposite of differentiation. Instead of finding the gradient function \(f&#39;(x)\) or \(\frac{dy}{dx}\) from the normal function, we find the normal function given the gradient function.	definition-of-integration
How do you write the integral of a function \(y\)?	\(\int y\space dx\)	definition-of-integration
What does \(\int y\space dx\) mean?	“It means “the integral of \(y\) with respect to \(x\)”.“	definition-of-integration
Give the integral notation for the function \(2x^2-4x+1\)	\(\int 2x^2-4x+1\space dx\)	definition-of-integration
If \(y = a \cos(bx)\), what is the general formula for \(\frac{dy}{dx}\)?	\(\frac{dy}{dx} = -ab \sin(bx)\)	differentiating-cosine
Find \(\frac{dy}{dx}\) of \(y = \frac{1}{3} \cos x\)	\(\frac{dy}{dx} = -\frac{1}{3} \sin x\)	differentiating-cosine
Find \(\frac{dy}{dx}\) of \(y = \cos(2x)\)	\(\frac{dy}{dx} = -2 \sin(2x)\)	differentiating-cosine
Find \(\frac{dy}{dx}\) of \(y = -\cos(7x)\)	\(\frac{dy}{dx} = 7 \sin(7x)\)	differentiating-cosine
Find \(\frac{dy}{dx}\) of \(y = 2\cos(4x)\)	\(\frac{dy}{dx} = -8 \sin(4x)\)	differentiating-cosine
If \(y = a \sin(bx)\)	Then \(\frac{dy}{dx} = ab \cos(bx)\)	differentiating-sine
Find \(\frac{dy}{dx}\) of \(y = 2\sin x\)	\(\frac{dy}{dx} = 2\cos x\)	differentiating-sine
Find \(\frac{dy}{dx}\) of \(y = \sin(3x)\)	\(\frac{dy}{dx} = 3\cos(3x)\)	differentiating-sine
Find \(\frac{dy}{dx}\) of \(y = 2\sin(5x)\)	\(\frac{dy}{dx} = 10\cos(5x)\)	differentiating-sine
Find \(\frac{dy}{dx}\) of \(y = -3\sin(-2x)\)	\(\frac{dy}{dx} = 6\cos(-2x)\)	differentiating-sine
Find \(\frac{dy}{dx}\) of \(y = 10\sin\left(\frac{x}{2}\right)\)	\(\frac{dy}{dx} = 5x\cos\left(\frac{x}{2}\right)\)	differentiating-sine
Simplify \(y = \tan(4x) \cdot \cos(4x)\) before differentiating	\(y = \sin(4x)\)	differentiating-sine
Find \(\frac{dy}{dx}\) of \(y = \tan(4x) \cdot \cos(4x)\)	\(\frac{dy}{dx} = 4\cos(4x)\)	differentiating-sine
What happens when polychromatic light (e.g., white light) is diffracted?	We see a pattern of coloured fringes instead of just bright and dark fringes.	diffraction-of-polychromatic-light
What colour is the central fringe when white light is diffracted, and why?	White, because all wavelengths interfere constructively at the centre.	diffraction-of-polychromatic-light
Why are the fringes on either side of the central fringe coloured in white-light diffraction?	Different wavelengths interfere constructively at different points on the screen.	diffraction-of-polychromatic-light
Which colours appear closer to the centre in a white-light diffraction pattern?	Blue and violet (shorter wavelengths interfere constructively closer to the centre).	diffraction-of-polychromatic-light
Which colours appear further from the centre in a white-light diffraction pattern?	Red and orange (longer wavelengths interfere constructively further from the centre).	diffraction-of-polychromatic-light
What is a disguised logarithm equation?	An equation that can be rewritten in the form of a logarithmic equation, even though it may not look like one at first.	disguised-logarithm-equations
What is the first step in solving a disguised logarithm equation like \((2a)^x + a^x = b\)?	Rewrite it in the form of a quadratic: \((a^x)^2 + a^x - b = 0\).	disguised-logarithm-equations
After solving the quadratic for \(a^x\), how do you find \(x\)?	Take the logarithm of both sides to find \(x\).	disguised-logarithm-equations
How do you rewrite \(9^x\) into a quadratic term?	\(9^x = (3^2)^x = 3^{2x} = (3^x)^2\).	disguised-logarithm-equations
Solve for \(x\): \(9^x + 3^x = 12\).	\(x = 1\).<br/>Steps: \((3^x)^2 + 3^x - 12 = 0\), factorise to \((3^x + 4)(3^x - 4) = 0\), \(3^x = -4\) has no solution, \(3^x = 3\) gives \(x = \log_3(3) = 1\).	disguised-logarithm-equations
Why does \(3^x = -4\) have no solution in \(9^x + 3^x = 12\)?	\(\log_3(-4)\) is undefined, so there are no solutions for \(3^x = -4\).	disguised-logarithm-equations
How do you rewrite \(4^x\) into a quadratic term?	\(4^x = (2^2)^x = 2^{2x} = (2^x)^2\).	disguised-logarithm-equations
Solve for \(x\): \(4^x + 2^x = 20\).	\(x = 2\).<br/>Steps: \((2^x)^2 + 2^x - 20 = 0\), factorise to \((2^x + 5)(2^x - 4) = 0\), \(2^x = -5\) has no solution, \(2^x = 4\) gives \(x = \log_2(4) = 2\).	disguised-logarithm-equations
